PageURL,Name,Description,Material,ImageURL,Brand,Manufacturer,MPN,OfferURL,Price,Currency,Availability
https://materialsmarket.com/products/internal-white-vertical-5-panel-door-1981mm-x-762mm-x-35mm,Internal White Vertical 5 Panel Door 1981mm x 762mm x 35mm,Internal white 5 panel door with a popular vertical lined pattern. Non fire rated.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Internal+White+Vertical+5+Panel+Door+Photo+REVB.jpg",,,,https://materialsmarket.com/products/internal-white-vertical-5-panel-door-1981mm-x-762mm-x-35mm,49.61,GBP,https://schema.org/InStock
https://materialsmarket.com/products/everbuild-fire-mate-sealant-white-295ml,Everbuild Fire Mate Intumescent Acrylic Sealant White 295ml,Fire Mate Sealant is an intumescent acrylic sealant that swells when exposed to temperatures in excess of 125 degrees to prevent the passage of fire and smoke.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Everbuild+Fire+Mate+Sealant+-+Photo.jpg",Everbuild,Everbuild,FIRE,https://materialsmarket.com/products/everbuild-fire-mate-sealant-white-295ml,5.75,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-x-250mm-sawn-treated-timber-c24-10-x-2-6m,47mm x 250mm Sawn Treated Timber C24 (10&quot; x 2&quot;) 6m,"47mm x 250mm Sawn Treated Timber C24 (10&quot; x 2&quot;) 6m is suitable for structural applications such as flooring, roofing, as well as timber framing and other general joinery applications.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/47mm+x+225mm+Sawn+Treated+Timber+C24+-+Photo+New+1.jpg",,,,https://materialsmarket.com/products/47mm-x-250mm-sawn-treated-timber-c24-10-x-2-6m,44.82,GBP,https://schema.org/InStock
https://materialsmarket.com/products/metal-insulation-support-fixings-8-x-250mm-50-pack,Metal Insulation Support Fixings 8 x 250mm (50/Pack),"8 x 250mm Metal Insulation Supports are used for fastening insulation boards and membranes in walls and ceilings.

They are available in a variety of lengths.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Metal+Insulation+Support+Fixings+-+Photo.jpg",,,,https://materialsmarket.com/products/metal-insulation-support-fixings-8-x-250mm-50-pack,28.93,GBP,https://schema.org/InStock
https://materialsmarket.com/products/10mm-16mm-telescopic-wall-joist-bracket,10mm -16mm Telescopic Wall &amp; Joist Bracket,"10mm -16mm Telescopic Wall &amp; Joist Bracket swiftly mounts electrical boxes, conduit, and pipework in stud walls or floor joists.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Telescopic+Brackets.jpg",,,124-800-005,https://materialsmarket.com/products/10mm-16mm-telescopic-wall-joist-bracket,3.41,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jb-kind-thames-oak-half-light-glazed-internal-door-unfinished-35-x-1981-x-686mm,JB Kind Thames Oak Half Light Glazed Internal Door (Unfinished) 35x1981x686mm,"Thames Oak Half Light Glazed Internal Door - Unfinished offers a modern touch with a half-light glazed panel, ready for custom finishes.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/JBK+OTHAVL23+1.jpg",,,OTHAVL23,https://materialsmarket.com/products/jb-kind-thames-oak-half-light-glazed-internal-door-unfinished-35-x-1981-x-686mm,183.76,GBP,https://schema.org/InStock
https://materialsmarket.com/products/25mm-x-5m-x-500kg-endless-ratchet-strap,25mm x 5m x 500kg Endless Ratchet Strap,"The 25mm x 5m x 500kg Endless Ratchet Strap wraps securely around light loads, with polyester webbing to prevent crush damage.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Ratchet+Straps+Collage.jpg",,,,https://materialsmarket.com/products/25mm-x-5m-x-500kg-endless-ratchet-strap,7.07,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-x-250mm-sawn-treated-timber-c24-10-x-2-3-6m-pack-of-44,47mm x 250mm Sawn Treated Timber C24 (10&quot; x 2&quot;) 3.6m - Pack of 44,Full pack of 47mm x 250mm Sawn Treated Timber C24 (10&quot; x 2&quot;) 3.6m lengths.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Pack+of+Carcassing+Timber+-+Photo.jpg",,,,https://materialsmarket.com/products/47mm-x-250mm-sawn-treated-timber-c24-10-x-2-3-6m-pack-of-44,1050.61,GBP,https://schema.org/InStock
https://materialsmarket.com/products/thermafleece-cosywool-sheepwool-loft-insulation-roll-75mm-x-570mm-9-69m2-roll,Thermafleece CosyWool Sheepwool Loft Insulation Roll 75mm x 570mm (9.69m2/Roll),"Thermafleece CosyWool Sheepwool Loft Insulation Roll 75mm x 570mm provides excellent thermal insulation, sound absorption, and moisture control, making it an eco-friendly and effective choice for insulating lofts - this can be used across all of the CosyWool Loft Insulation Rolls",Sheepwool,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Thermafleece+CosyWool+Sheepwool+Loft+Insulation+Roll+-+Photo.jpg",,,PCW75570,https://materialsmarket.com/products/thermafleece-cosywool-sheepwool-loft-insulation-roll-75mm-x-570mm-9-69m2-roll,98.04,GBP,https://schema.org/InStock
https://materialsmarket.com/products/grano-dust-bulk-bag,Grano Dust Bulk Bag,"Grano Dust, a finely crushed aggregate, is used in construction for its excellent compaction and levelling properties, ideal for creating solid bases for paving, driveways, and pathways.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Grano+Dust+-+Photo+1.jpg",,,,https://materialsmarket.com/products/grano-dust-bulk-bag,83.99,GBP,https://schema.org/InStock
https://materialsmarket.com/products/115mm-x-3mm-x-22mm-beaverdisc-metal-depressed-cut-disc,115mm x 3mm x 22mm Beaverdisc Metal Depressed Cut Disc,"115mm x 3mm x 22mm Beaverdisc Metal Depressed Cut Disc provides premium, long-lasting grinding performance and clean metal cutting.",Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Beaver+Metal+Discs.jpg",,,,https://materialsmarket.com/products/115mm-x-3mm-x-22mm-beaverdisc-metal-depressed-cut-disc,3.60,GBP,https://schema.org/InStock
https://materialsmarket.com/products/3mm-thin-coat-angle-bead-2-4m,3mm Thin Coat Angle Bead 2.4m,3mm Thin Coat Angle Bead 2.4m is used to reinforce plasterboard joints to minimise cracking and accidental damage.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/3mm+Thin+Coat+Angle+Bead+-+Photo+(Resized).jpg",,,,https://materialsmarket.com/products/3mm-thin-coat-angle-bead-2-4m,1.70,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-x-175mm-sawn-treated-timber-c24-7-x-2-3m,47mm x 175mm Sawn Treated Timber C24 (7&quot; x 2&quot;) 3m,"47mm x 175mm Sawn Treated Timber C24 (7&quot; x 2&quot;) 3m is suitable for structural applications such as flooring, roofing, as well as timber framing and other general joinery applications.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/47mm+x+175mm+Sawn+Treated+Timber+C24+-+Photo+New+1.jpg",,,,https://materialsmarket.com/products/47mm-x-175mm-sawn-treated-timber-c24-7-x-2-3m,11.41,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jb-kind-tigris-oak-internal-door-35-x-1981-x-686mm,JB Kind Tigris Oak Internal Door 35x1981x686mm,"Tigris Oak Internal Door, with its grooved panel effect, brings a contemporary feel to any space, complete with a varnish finish.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/JBK+OISI19+1.jpg",,,OISI23,https://materialsmarket.com/products/jb-kind-tigris-oak-internal-door-35-x-1981-x-686mm,149.42,GBP,https://schema.org/InStock
https://materialsmarket.com/products/75mm-x-225mm-sawn-treated-timber-c24-9-x-3-6m-pack-of-35,75mm x 225mm Sawn Treated Timber C24 (9&quot; x 3&quot;) 6m - Pack of 35,Full pack of 75mm x 225mm Sawn Treated Timber C24 (9&quot; x 3&quot;) 6m lengths.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Pack+of+Carcassing+Timber+-+Photo.jpg",,,,https://materialsmarket.com/products/75mm-x-225mm-sawn-treated-timber-c24-9-x-3-6m-pack-of-35,1972.45,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jb-kind-quattro-glazed-white-internal-door-35-x-1981-x-838mm,JB Kind Quattro Glazed White Internal Door 35x1981x838mm,Quattro Glazed White Internal Door offers a contemporary touch with clear glass panels and a stylish white finish.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/JBK+QUA4L23+1.jpg",,,QUA4L29,https://materialsmarket.com/products/jb-kind-quattro-glazed-white-internal-door-35-x-1981-x-838mm,149.42,GBP,https://schema.org/InStock
https://materialsmarket.com/products/beaverscrews-hpws-tub-4-x-60mm,Beaverscrews HPWS Tub 4 x 60mm (800/Tub),"Beaverscrews HPWS Tub 4 x 60mm are premium wood screws with fast insertion, strong pull-out resistance, and a double countersunk head. Ideal for hardwood, softwood, chipboard, and MDF.",Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Beaverscrews+Tub.jpg",,,,https://materialsmarket.com/products/beaverscrews-hpws-tub-4-x-60mm,36.00,GBP,https://schema.org/InStock
https://materialsmarket.com/products/m8-x-90-bright-zinc-plated-steel-coach-bolts-100-pack,M8 x 90 Bright Zinc-Plated Steel Coach Bolts (100/Pack),M8 x 90 Bright Zinc-Plated Steel Coach Bolts (100/Pack),Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Bright+Zinc-Plated+Steel+Coach+Bolts+-+Photo.jpg",,,,https://materialsmarket.com/products/m8-x-90-bright-zinc-plated-steel-coach-bolts-100-pack,38.32,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jubilee-hose-clip-10-5-mild-steel-235-267mm,235-267mm Jubilee Hose Clip 10.5 Mild Steel,"Jubilee Clip 10.5 Mild Steel 235-267mm are mild steel zinc-protected, worm-drive hose clips suitable for most common hose joining applications.",Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Jubilee+Clip+6+Mild+Steel+110-140mm+-+Photo.jpg",,,,https://materialsmarket.com/products/jubilee-hose-clip-10-5-mild-steel-235-267mm,8.39,GBP,https://schema.org/InStock
https://materialsmarket.com/products/jb-kind-plaza-black-internal-door-35-x-1981-x-610mm,JB Kind Plaza Black Internal Door 35x1981x610mm,"Plaza Black Door showcases a bold industrial style with recessed black panels, pre-finished for convenience and easy installation.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/JBK+UPLA20BL+1.jpg",,,UPLA20BL,https://materialsmarket.com/products/jb-kind-plaza-black-internal-door-35-x-1981-x-610mm,207.36,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-x-100mm-sawn-treated-timber-c16-c24-4-x-2-5-4m,47mm x 100mm Sawn Treated Timber C16/C24 (4&quot; x 2&quot;) 5.4m,47mm x 100mm Sawn Treated Timber (4x2) 5.4m is available in C16/C24 grades and pressure-treated with Tanalith &#39;E&#39; for superior rot resistance.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/47mm+x+100mm+Sawn+Treated+Timber+-+Photo+New+1.jpg",,,,https://materialsmarket.com/products/47mm-x-100mm-sawn-treated-timber-c16-c24-4-x-2-5-4m,11.60,GBP,https://schema.org/InStock
https://materialsmarket.com/products/65mm-square-downpipe-flush-pipe-bracket-white,65mm Square Downpipe Flush Pipe Bracket White,"Secure your downpipe flush against the wall with our 65mm Square Downpipe Flush Pipe Bracket White, offering a sleek finish for seamless integration with the building.",PVC,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/RS236W+65mm+Square+Downpipe+Flush+Pipe+Bracket+White.jpg",,,,https://materialsmarket.com/products/65mm-square-downpipe-flush-pipe-bracket-white,1.86,GBP,https://schema.org/InStock
https://materialsmarket.com/products/75mm-black-drywall-screws-fine-thread-500-box,75mm Black Drywall Screws Fine Thread (500/Box),&lt;div&gt;75mm Black Drywall Screws Fine Thread are used to fix plasterboard to metal studwork. They are available in a variety of lengths.&lt;/div&gt;,Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Black+Drywall+Screws+Fine+Thread+-+Photo+(Resized).jpg",,,,https://materialsmarket.com/products/75mm-black-drywall-screws-fine-thread-500-box,18.71,GBP,https://schema.org/InStock
https://materialsmarket.com/products/110mm-stick-pins-c-w-washer-500-box,110mm Stick Pins c/w Washer (500/Box),"110mm Stick Pins are used for supporting insulation boards within sheeting and cladding systems.

They are available in a variety of sizes and come with a washer.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Stick+Pins+cw+Washer+-+Photo.jpg",,,,https://materialsmarket.com/products/110mm-stick-pins-c-w-washer-500-box,130.80,GBP,https://schema.org/InStock
https://materialsmarket.com/products/40mm-kingspan-greenguard-extruded-polystyrene-insulation-300kpa-7-5m2-pack,40mm Kingspan GreenGuard XPS Extruded Polystyrene Insulation 300kpa (7.5m2/Pack),40mm Kingspan GreenGuard XPS is a high performance rigid extruded polystyrene insulation board that offers thermal conductivities as low as 0.034 W/mK.,XPS,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Kingspan+GreenGuard+Extruded+Polystyrene+300kpa+-+Photo+(Resized).jpg",Kingspan,Kingspan,,https://materialsmarket.com/products/40mm-kingspan-greenguard-extruded-polystyrene-insulation-300kpa-7-5m2-pack,67.62,GBP,https://schema.org/InStock
https://materialsmarket.com/products/m10-x-240-bright-zinc-plated-steel-coach-bolts-25-pack,M10 x 240 Bright Zinc-Plated Steel Coach Bolts (25/Pack),M10 x 240 Bright Zinc-Plated Steel Coach Bolts (25/Pack),Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Bright+Zinc-Plated+Steel+Coach+Bolts+-+Photo.jpg",,,,https://materialsmarket.com/products/m10-x-240-bright-zinc-plated-steel-coach-bolts-25-pack,39.17,GBP,https://schema.org/InStock
https://materialsmarket.com/products/ybs-airtec-double-1-5m-x-25m,YBS Airtec Double 1.5m x 25m,"YBS Airtec Double 1.5m x 25m is a 4mm bubble insulation membrane with reflective aluminium foil on both sides, equivalent to 55mm of polystyrene.",Multifoil,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Airtec+1.jpg",YBS,YBS,,https://materialsmarket.com/products/ybs-airtec-double-1-5m-x-25m,98.41,GBP,https://schema.org/InStock
https://materialsmarket.com/products/47mm-x-225mm-sawn-treated-timber-c24-9-x-2-3-6m,47mm x 225mm Sawn Treated Timber C24 (9&quot; x 2&quot;) 3.6m,"47mm x 225mm Sawn Treated Timber C24 (9&quot; x 2&quot;) 3.6m is suitable for structural applications such as flooring, roofing, as well as timber framing and other general joinery applications.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/47mm+x+225mm+Sawn+Treated+Timber+C24+-+Photo+New+1.jpg",,,,https://materialsmarket.com/products/47mm-x-225mm-sawn-treated-timber-c24-9-x-2-3-6m,18.96,GBP,https://schema.org/InStock
https://materialsmarket.com/products/32mm-x-150mm-softwood-reversible-decking-board-smooth-or-grooved-3000mm,32mm x 150mm Softwood Reversible Smooth/Grooved Decking Board 3000mm,32mm x 150mm Softwood Reversible Decking Board 3000mm is UC3 graded for outdoor use and green treated to protect against rot and insect attack.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Decking+-+Smooth+Or+Grooved+1.jpg",,,,https://materialsmarket.com/products/32mm-x-150mm-softwood-reversible-decking-board-smooth-or-grooved-3000mm,10.08,GBP,https://schema.org/InStock
https://materialsmarket.com/products/12-5mm-knauf-wallboard-tapered-edge-plasterboard-1800mm-x-900mm,12.5mm Knauf Wallboard Tapered Edge Plasterboard 1800mm x 900mm,"12.5mm Knauf Wallboard Tapered Edge Plasterboard (1800mm x 900mm) is a strong, durable gypsum-based plasterboard solution suitable for direct decoration and installation in partitions and ceilings.",Gypsum,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Knauf+Wallboard+-+Photo+(Resized).jpg",Knauf Drywall,Knauf Drywall,243668,https://materialsmarket.com/products/12-5mm-knauf-wallboard-tapered-edge-plasterboard-1800mm-x-900mm,7.79,GBP,https://schema.org/InStock
https://materialsmarket.com/products/carded-deep-hook-blades,Carded Deep Hook Blades,Carded Deep Hook Blades are specialised standard utility knife blades designed for cutting thick materials. The deep hook design ensures precision and control in jobs such as roofing and flooring.,Carbon,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Utility+Blade.jpg",,,107-247-065,https://materialsmarket.com/products/carded-deep-hook-blades,9.77,GBP,https://schema.org/InStock
https://materialsmarket.com/products/32mm-x-150mm-softwood-reversible-decking-board-3600mm,32mm x 150mm Softwood Reversible Grooved/Reeded Decking Board 3600mm,32mm x 150mm Softwood Reversible Decking Board 3600mm is UC3 graded for outdoor use and green treated to protect against rot and insect attack.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Softwood+Reversible+Decking+Board+New+-+Photo+1.jpg",,,,https://materialsmarket.com/products/32mm-x-150mm-softwood-reversible-decking-board-3600mm,12.10,GBP,https://schema.org/InStock
https://materialsmarket.com/products/140mm-kingspan-thermapitch-tp10-pir-insulation-board-2400mm-x-1200mm,140mm Kingspan Thermapitch TP10 PIR Insulation Board 2400mm x 1200mm,140mm Kingspan Thermapitch TP10 comprises an impressively low thermal conductivity of 0.022 W/mK. It is designed for installation between rafters in either tiled or slated warm roof spaces.,PIR,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Kingspan+TF70+TP10+REVA+-+Photo.jpg",Kingspan,Kingspan,,https://materialsmarket.com/products/140mm-kingspan-thermapitch-tp10-pir-insulation-board-2400mm-x-1200mm,91.60,GBP,https://schema.org/InStock
https://materialsmarket.com/products/black-iko-super-shed-felt-mineral-roofing-felt-1m-x-10m-10m-roll,Black IKO Super Shed Felt Mineral Roofing Felt 1m x 10m (10m2/Roll),"IKO Super Shed Felt Black Mineral Roofing Felt 1m x 10m (10m_/Roll) offers durable, long-lasting weatherproofing for sheds and outbuildings, providing up to 5 years of reliable protection.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/IKO+Super+Shed+Felt+Black+Mineral+Roofing+Felt+1m+x+10m+-+Photo.jpg",IKO,IKO,,https://materialsmarket.com/products/black-iko-super-shed-felt-mineral-roofing-felt-1m-x-10m-10m-roll,39.00,GBP,https://schema.org/InStock
https://materialsmarket.com/products/non-fire-rated-white-beaded-frame-metal-access-panel-200mm-x-200mm,Non-Fire Rated White Beaded Frame Metal Access Panel 200mm x 200mm,"Non-Fire Rated White Beaded Frame Metal Access Panel 200mm x 200mm combines functionality and aesthetics, allowing easy access to concealed spaces with a stylish picture frame design.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/White+Beaded+Frame+Metal+Access+Panel+-+Photo.jpg",,,,https://materialsmarket.com/products/non-fire-rated-white-beaded-frame-metal-access-panel-200mm-x-200mm,35.40,GBP,https://schema.org/InStock
https://materialsmarket.com/products/22-5mm-hd-deck-dual-oak-marble-deckboard-143mm-x-3600mm-fsc-100,22.5mm x 143mm HD Deck Dual Oak/Marble Composite Deckboard 3600mm ,"22.5mm x 143mm HD Deck Dual Oak/Marble Deckboard 3600mm FSC 100% features high-strength polymer capping, providing superior stain resistance and a realistic woodgrain finish.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/HD+Deck+Dual+-+Marble+and+Oak+Boards+-+Photo+REVA.jpg",,,HDDUAL-DB-MBL/OAK-143-3600,https://materialsmarket.com/products/22-5mm-hd-deck-dual-oak-marble-deckboard-143mm-x-3600mm-fsc-100,54.52,GBP,https://schema.org/InStock
https://materialsmarket.com/products/300mm-celcon-h-h-standard-aerated-3-6n-concrete-foundation-block,300mm Celcon H+H Standard Aerated 3.6N Concrete Foundation Block,300mm Celcon Foundation Blocks offer a unique building solution for below-ground construction needs.,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Celcon+foundation+-+Photo.jpg",Celcon,Celcon,SFC30030,https://materialsmarket.com/products/300mm-celcon-h-h-standard-aerated-3-6n-concrete-foundation-block,6.96,GBP,https://schema.org/InStock
https://materialsmarket.com/products/170mm-knauf-earthwool-loft-roll-44-insulation-combi-cut-pallet-of-24-rolls-192-34m2-pallet,170mm Knauf Loft Roll 44 Insulation Combi-Cut - Pallet of 24 Rolls (192.34m2/Pallet),"170mm Knauf Loft Roll 44&#39;s primary use is for the thermal insulation of pitched roofs at ceiling level, although it can also be used to thermally insulate floors.",Glass Mineral,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Pallet+of+Knauf+Earthwool+Loft+Roll+44+Insulation+Combi-Cut+-+Photo.jpg",Knauf Insulation,Knauf Insulation,2404156,https://materialsmarket.com/products/170mm-knauf-earthwool-loft-roll-44-insulation-combi-cut-pallet-of-24-rolls-192-34m2-pallet,807.12,GBP,https://schema.org/InStock
https://materialsmarket.com/products/copper-clout-nails-2-65-x-30mm,Copper Clout Nails 2.65 x 30mm (1kg/Pack),"Copper Clout Nails 2.65 x 30mm are ideal for roofing. These nails are highly resistant to corrosion, making them popular for slating applications.",Copper,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Copper+Cloud+Nails.jpg",,,114-700-020,https://materialsmarket.com/products/copper-clout-nails-2-65-x-30mm,47.64,GBP,https://schema.org/InStock
https://materialsmarket.com/products/50mm-masking-tape-50m-roll,50mm Masking Tape (50m/Roll),&lt;div&gt;50mm general purpose masking tape for temporary protection around the house.&lt;/div&gt;,,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Masking+Tape+-+Photo.jpg",,,,https://materialsmarket.com/products/50mm-masking-tape-50m-roll,3.59,GBP,https://schema.org/InStock
https://materialsmarket.com/products/150mm-mannock-pir-insulation-board-2400mm-x-1200mm,150mm Mannok PIR Insulation Board 2400mm x 1200mm,"150mm Mannok is a high-performance thermal insulation PIR board with composite foil facings. It can be used for roof, floor, wall and timber joist applications.",PIR,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Mannok+PIR+Insulation+Board+-+Photo.jpg",,,,https://materialsmarket.com/products/150mm-mannock-pir-insulation-board-2400mm-x-1200mm,54.64,GBP,https://schema.org/InStock
https://materialsmarket.com/products/beaverscrews-hpws-4-x-60mm,Beaverscrews HPWS 4 x 60mm (200/Box),"Beaverscrews HPWS 4 x 60mm are premium wood screws with fast insertion, strong pull-out resistance, and a double countersunk head. Ideal for hardwood, softwood, chipboard, and MDF.",Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Beaverscrews+Box.jpg",,,,https://materialsmarket.com/products/beaverscrews-hpws-4-x-60mm,13.16,GBP,https://schema.org/InStock
https://materialsmarket.com/products/20mm-techstone-grey-porcelain-paving-slabs-900mm-x-600mm-22-68m2-pack,20mm Techstone Grey Porcelain Paving Slabs 900mm x 600mm (22.68m2/Pack),"20mm Techstone Grey Porcelain Paving Slabs add a sleek, modern look to outdoor spaces. Each pack covers 22.68m_, perfect for creating a stylish and durable patio area.",Porcelain,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Techstone+Grey+-+Photo+1.jpg",,,,https://materialsmarket.com/products/20mm-techstone-grey-porcelain-paving-slabs-900mm-x-600mm-22-68m2-pack,846.72,GBP,https://schema.org/InStock
https://materialsmarket.com/products/38mm-x-100mm-par-softwood-timber-4-x-1-5-finish-33mm-x-94mm-1-metre,38mm x 100mm PAR Softwood Timber (4&#39;&#39; x 1.5&#39;&#39;) Finish 33mm x 94mm  - 1 Metre,"38mm x 100mm PAR Softwood Timber (Finish 33mm x 94mm) is a reliable choice for interior general applications, offering dependable stability.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/PAR+Softwood+Timber+150mm+-+Photo.jpg",,,,https://materialsmarket.com/products/38mm-x-100mm-par-softwood-timber-4-x-1-5-finish-33mm-x-94mm-1-metre,4.42,GBP,https://schema.org/InStock
https://materialsmarket.com/products/beaverscrews-hpws-5-x-90mm,Beaverscrews HPWS 5 x 90mm (100/Box),"Beaverscrews HPWS 5 x 90mm are premium wood screws with fast insertion, strong pull-out resistance, and a double countersunk head. Ideal for hardwood, softwood, chipboard, and MDF.",Carbon Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Beaverscrews+Box.jpg",,,,https://materialsmarket.com/products/beaverscrews-hpws-5-x-90mm,13.61,GBP,https://schema.org/InStock
https://materialsmarket.com/products/ybs-superquilt-multifoil-insulation-40mm-12m2-roll, YBS SuperQuilt Multifoil Insulation 40mm (12m2/Roll),"YBS SuperQuilt Multifoil Insulation is a 2-in-1 reflective multilayer insulation is coupled with a handy vapour control layer, removing the need for a separate VCL.",Multifoil,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/YBS+SuperQuilt+Multifoil+Insulation+-+Photo+(Resized).jpg",YBS,YBS,,https://materialsmarket.com/products/ybs-superquilt-multifoil-insulation-40mm-12m2-roll,132.12,GBP,https://schema.org/InStock
https://materialsmarket.com/products/79mm-bi-metal-holesaw,79mm Bi-Metal Holesaw,79mm Bi-Metal Holesaw is a versatile tool for drilling during plumbing and electrical installations. It features a design which provides precision and has long-lasting durability.,Steel,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Holesaw+-+Photo.jpg",,,090-202-225,https://materialsmarket.com/products/79mm-bi-metal-holesaw,18.61,GBP,https://schema.org/InStock
https://materialsmarket.com/products/patination-oil-1l,Patination Oil 1L,"Patination Oil 1L is a protective coating for new lead, minimising staining on lead and underlying materials. Ensures even colour and surface protection.",,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Patination+Oil.jpg",,,237-507-610,https://materialsmarket.com/products/patination-oil-1l,48.85,GBP,https://schema.org/InStock
https://materialsmarket.com/products/thermafleece-ultrawool-sheepwool-insulation-50mm-x-590mm-14-16m2-pack,Thermafleece UltraWool Sheepwool Insulation 50mm x 590mm (14.16m2/Pack),"Thermafleece UltraWool Sheepwool Insulation 50mm x 590mm is a high-performance solution for thermal insulation, offering superior thermal efficiency, exceptional sound absorption, and optimal moisture regulation.",Sheepwool,"https://res.cloudinary.com/materials-market/image/upload/q_auto,f_auto/assets//product-images-final/Thermafleece+UltraWool+Sheepwool+Insulation+-+Photo.jpg",,,PULW50590,https://materialsmarket.com/products/thermafleece-ultrawool-sheepwool-insulation-50mm-x-590mm-14-16m2-pack,179.71,GBP,https://schema.org/InStock
